loan_percent_income,loan_int_rate,loan_amnt,previous_loan_defaults_on_file
0.11,10.25,15000.0,Yes
0.03,11.99,2000.0,Yes
0.06,13.85,8000.0,Yes
0.05,9.88,7000.0,Yes
0.12,12.73,16000.0,Yes
0.21,10.25,25000.0,No
0.03,11.01,2000.0,No
0.05,8.59,6000.0,Yes
0.25,11.01,25000.0,No
0.04,8.0,2000.0,No
0.04,13.22,5000.0,No
0.03,13.92,2000.0,No
0.21,11.01,25000.0,No
0.35,14.27,15000.0,No
0.35,7.49,15000.0,No
0.15,11.14,20000.0,Yes
0.09,8.94,12000.0,No
0.06,9.32,8000.0,Yes
0.4,10.25,15000.0,No
0.34,6.62,15000.0,No
0.34,11.01,15000.0,No
0.34,13.49,15000.0,No
0.34,9.63,15000.0,No
0.08,9.63,9000.0,No
0.15,12.41,20000.0,Yes
0.07,11.01,9600.0,Yes
0.34,7.66,15000.0,No
0.34,14.59,15000.0,No
0.02,8.49,2500.0,No
0.11,7.66,15000.0,No
0.09,10.36,12000.0,Yes
0.34,13.85,15000.0,No
0.41,11.66,15000.0,No
0.19,12.53,25000.0,Yes
0.12,11.01,16000.0,Yes
0.19,11.49,25000.0,Yes
0.07,11.01,9800.0,Yes
0.34,11.01,15000.0,No
0.29,10.37,10000.0,No
0.02,7.49,3000.0,Yes
0.09,11.01,12000.0,Yes
0.09,11.26,12250.0,Yes
0.06,13.06,7500.0,No
0.21,7.49,28000.0,Yes
0.04,5.79,5000.0,Yes
0.11,7.88,4000.0,Yes
0.33,10.25,15000.0,No
0.4,11.01,15000.0,No
0.06,11.89,8350.0,No
0.22,11.01,7500.0,Yes
0.48,7.88,16750.0,No
0.11,13.61,15000.0,Yes
0.04,10.99,1250.0,Yes
0.07,8.0,10000.0,Yes
0.1,7.9,14000.0,Yes
0.15,12.53,20000.0,Yes
0.33,13.48,15000.0,No
0.38,15.27,15000.0,No
0.33,7.88,15000.0,No
0.32,16.45,15000.0,No
0.12,11.78,16000.0,Yes
0.32,11.01,15000.0,No
0.15,11.71,20400.0,Yes
0.32,6.17,15000.0,No
0.03,8.9,4000.0,Yes
0.31,9.63,15000.0,No
0.04,9.91,6000.0,Yes
0.31,13.06,15000.0,No
0.12,6.99,16000.0,No
0.09,11.99,12000.0,No
0.03,5.42,3500.0,Yes
0.31,14.27,15000.0,No
0.02,5.99,3000.0,No
0.15,6.91,20000.0,Yes
0.31,11.71,15000.0,No
0.11,15.31,15000.0,Yes
0.36,11.71,15000.0,No
0.31,10.99,15000.0,No
0.07,9.32,9000.0,Yes
0.03,9.33,2750.0,No
0.07,9.64,9000.0,No
0.3,7.49,15000.0,No
0.31,7.88,15000.0,No
0.04,13.23,6000.0,Yes
0.31,14.22,15000.0,No
0.06,13.11,8600.0,Yes
0.13,11.14,18000.0,Yes
0.31,8.94,15000.0,No
0.31,12.87,15000.0,No
0.18,9.99,24000.0,Yes
0.05,13.06,6400.0,Yes
0.26,11.01,35000.0,Yes
0.15,6.91,20000.0,No
0.35,13.98,15000.0,No
0.16,7.49,22400.0,Yes
0.03,15.27,1000.0,No
0.15,11.49,21000.0,Yes
0.02,11.01,3200.0,Yes
0.13,11.99,17950.0,Yes
0.3,12.73,15000.0,No
0.12,15.99,12000.0,No
0.09,7.66,12000.0,Yes
0.06,5.79,8000.0,Yes
0.19,11.01,20000.0,No
0.06,11.01,7000.0,No
0.18,12.53,25000.0,Yes
0.02,7.4,2100.0,No
0.29,13.49,15000.0,No
0.08,11.01,10500.0,No
0.2,17.46,25000.0,No
0.09,11.01,12075.0,Yes
0.18,10.59,25000.0,No
0.18,10.62,24250.0,Yes
0.04,7.88,6000.0,Yes
0.02,11.01,3000.0,No
0.05,6.99,7200.0,No
0.11,7.9,15000.0,Yes
0.29,11.83,15000.0,No
0.13,11.99,17325.0,No
0.08,11.49,2800.0,No
0.04,8.49,6000.0,Yes
0.29,11.58,15000.0,No
0.06,12.68,8000.0,No
0.34,15.05,15000.0,No
0.07,11.01,10000.0,Yes
0.1,7.14,14400.0,Yes
0.29,11.99,15000.0,No
0.03,11.01,4000.0,Yes
0.2,20.0,25000.0,No
0.07,9.32,10000.0,No
0.11,9.76,15000.0,No
0.16,13.23,5500.0,Yes
0.34,15.65,15000.0,No
0.07,13.06,10000.0,Yes
0.04,13.49,5000.0,Yes
0.22,9.99,7500.0,Yes
0.16,14.54,20000.0,No
0.17,10.62,24000.0,Yes
0.07,14.27,10000.0,No
0.29,11.01,15000.0,No
0.14,13.49,19000.0,Yes
0.03,6.03,4000.0,Yes
0.29,8.49,15000.0,No
0.17,7.9,24000.0,Yes
0.29,10.99,15000.0,No
0.32,19.82,15000.0,No
0.11,6.03,15000.0,No
0.32,10.65,15000.0,No
0.13,7.51,18000.0,Yes
0.04,14.27,5000.0,Yes
0.05,11.01,7000.0,No
0.14,13.49,19000.0,No
0.27,7.9,15000.0,No
0.06,8.49,8000.0,Yes
0.09,5.99,12000.0,No
0.04,5.42,5600.0,No
0.07,10.59,10000.0,Yes
0.25,16.89,35000.0,Yes
0.05,6.99,7600.0,Yes
0.27,7.49,15000.0,No
0.12,9.63,15000.0,No
0.27,7.29,15000.0,No
0.27,10.37,15000.0,No
0.31,15.28,15000.0,No
0.27,8.88,15000.0,No
0.1,7.29,13600.0,No
0.14,15.65,20000.0,No
0.14,6.91,20000.0,No
0.27,11.01,15000.0,No
0.03,7.88,4000.0,Yes
0.01,6.76,1500.0,Yes
0.07,7.51,10000.0,Yes
0.27,13.48,15000.0,No
0.06,7.51,8000.0,Yes
0.04,10.75,6000.0,No
0.32,16.07,15000.0,No
0.11,13.57,14000.0,No
0.06,19.13,8000.0,Yes
0.13,11.01,16750.0,No
0.31,12.21,15000.0,No
0.27,12.84,15000.0,No
0.09,11.83,13000.0,No
0.11,12.87,15000.0,Yes
0.11,11.48,15000.0,Yes
0.27,11.01,15000.0,No
0.31,15.37,15000.0,No
0.14,13.16,20000.0,Yes
0.18,12.53,25000.0,Yes
0.14,10.83,20000.0,Yes
0.31,12.92,15000.0,No
0.1,6.62,14000.0,Yes
0.03,11.97,4500.0,Yes
0.26,12.99,15000.0,No
0.02,16.29,3200.0,Yes
0.26,7.9,15000.0,No
0.07,7.75,10000.0,No
0.07,7.29,9925.0,Yes
0.07,10.74,9625.0,Yes
0.05,7.14,7200.0,Yes
0.09,10.99,12000.0,Yes
0.26,18.64,15000.0,No
0.25,17.58,35000.0,Yes
0.11,15.62,15825.0,Yes
0.09,10.25,12000.0,Yes
0.26,11.48,15000.0,No
0.05,8.32,1800.0,Yes
0.14,9.96,19950.0,Yes
0.1,12.99,14000.0,No
0.04,5.42,1800.0,No
0.14,12.21,20000.0,No
0.04,11.99,1800.0,Yes
0.09,10.59,3000.0,No
0.04,7.51,1800.0,Yes
0.04,11.49,1800.0,Yes
0.04,8.49,6000.0,Yes
0.04,10.59,1800.0,Yes
0.2,14.11,25000.0,No
0.29,7.49,9600.0,Yes
0.04,7.14,1800.0,Yes
0.09,14.54,3000.0,No
0.08,11.01,10800.0,Yes
0.04,11.36,1800.0,No
0.08,6.92,11000.0,Yes
0.05,8.49,1800.0,No
0.03,14.54,4800.0,Yes
0.25,5.79,8000.0,No
0.05,10.74,7200.0,Yes
0.03,10.74,3700.0,No
0.04,7.51,6000.0,No
0.1,11.01,14400.0,Yes
0.23,12.53,25000.0,No
0.1,15.68,14000.0,Yes
0.22,13.61,7300.0,Yes
0.04,8.94,1800.0,No
0.05,13.24,7500.0,No
0.06,7.29,8400.0,Yes
0.11,6.03,15000.0,Yes
0.13,17.04,18000.0,No
0.2,7.9,28000.0,No
0.04,11.01,1800.0,No
0.17,7.9,25000.0,No
0.04,13.23,1800.0,No
0.04,5.42,5000.0,No
0.2,11.01,21600.0,No
0.23,6.62,7500.0,Yes
0.11,7.88,15000.0,Yes
0.18,11.12,25000.0,Yes
0.08,13.11,12000.0,No
0.26,12.04,15000.0,No
0.1,7.88,14000.0,Yes
0.18,6.03,6000.0,No
0.01,7.12,2000.0,No
0.17,11.49,25000.0,Yes
0.26,15.96,15000.0,No
0.03,11.01,4900.0,Yes
0.11,10.37,15000.0,Yes
0.1,13.35,15000.0,No
0.29,15.27,15000.0,No
0.24,16.49,35000.0,No
0.19,19.69,24000.0,No
0.29,9.63,15000.0,No
0.26,11.01,15000.0,No
0.26,6.91,15000.0,No
0.06,7.74,9000.0,Yes
0.1,14.42,15000.0,Yes
0.08,7.88,12000.0,Yes
0.17,7.51,24000.0,Yes
0.02,12.18,3500.0,Yes
0.22,7.49,7100.0,No
0.07,9.91,10000.0,No
0.26,11.01,15000.0,No
0.26,10.75,15000.0,No
0.26,7.51,15000.0,No
0.26,11.48,15000.0,No
0.07,6.03,10000.0,No
0.16,6.62,23000.0,No
0.26,11.89,15000.0,No
0.14,7.9,20000.0,Yes
0.04,8.9,6000.0,No
0.17,12.69,25000.0,No
0.03,11.71,4400.0,No
0.25,11.36,15000.0,No
0.29,15.57,15000.0,No
0.25,12.18,15000.0,No
0.25,6.17,15000.0,Yes
0.02,14.27,3000.0,No
0.06,12.69,8000.0,No
0.06,11.71,8900.0,Yes
0.25,6.03,15000.0,No
0.14,7.9,21000.0,Yes
0.19,7.9,28000.0,Yes
0.02,12.42,2400.0,No
0.1,14.65,15000.0,No
0.08,11.01,10000.0,No
0.25,9.91,15000.0,No
0.25,13.49,15000.0,No
0.07,6.62,10000.0,Yes
0.1,15.99,3250.0,Yes
0.07,9.91,10000.0,No
0.03,10.65,4000.0,Yes
0.2,12.69,6250.0,Yes
0.03,8.9,5000.0,Yes
0.05,15.62,7000.0,No
0.03,8.49,5000.0,Yes
0.04,13.49,5600.0,Yes
0.06,5.42,8500.0,Yes
0.28,11.11,15000.0,No
0.21,11.49,30000.0,Yes
0.12,15.62,16800.0,No
0.07,5.99,10000.0,No
0.24,10.37,15000.0,Yes
0.06,11.01,8575.0,Yes
0.09,19.29,10000.0,No
0.11,11.49,15000.0,No
0.15,13.49,21000.0,No
0.08,5.42,12000.0,Yes
0.07,20.0,10000.0,No
0.03,14.79,5000.0,Yes
0.14,9.99,20000.0,Yes
0.04,5.42,5275.0,No
0.04,6.99,6000.0,Yes
0.25,13.61,15000.0,No
0.08,7.49,12000.0,No
0.11,6.99,16000.0,Yes
0.25,7.88,15000.0,Yes
0.04,15.99,5000.0,No
0.04,9.99,6000.0,Yes
0.28,14.59,15000.0,No
0.25,11.36,15000.0,No
0.03,5.99,4800.0,No
0.14,12.99,20000.0,Yes
0.02,10.59,3600.0,Yes
0.15,7.49,22000.0,Yes
0.03,5.42,3750.0,No
0.09,10.99,13000.0,Yes
0.1,7.49,14500.0,Yes
0.03,13.49,5000.0,Yes
0.06,7.29,8000.0,Yes
0.07,5.42,10000.0,Yes
0.25,13.72,15000.0,Yes
0.25,15.05,15000.0,Yes
0.1,11.01,15000.0,Yes
0.13,11.01,18225.0,No
0.1,10.74,14000.0,No
0.27,10.37,15000.0,No
0.24,10.75,15000.0,Yes
0.19,10.74,28000.0,Yes
0.24,11.14,15000.0,No
0.07,10.37,10000.0,Yes
0.07,5.42,10000.0,Yes
0.04,11.01,6000.0,Yes
0.12,7.66,17400.0,Yes
0.24,11.11,15000.0,No
0.04,13.06,6000.0,Yes
0.19,7.51,6000.0,No
0.24,11.12,15000.0,Yes
0.17,16.02,24250.0,Yes
0.24,13.48,15000.0,Yes
0.11,10.37,16000.0,Yes
0.1,15.28,15000.0,Yes
0.07,11.01,10000.0,Yes
0.09,9.99,13000.0,Yes
0.17,11.01,25000.0,Yes
0.09,16.32,10000.0,No
0.24,8.49,15000.0,No
0.16,6.03,5000.0,Yes
0.28,6.03,8500.0,Yes
0.24,13.22,15000.0,Yes
0.07,5.42,10000.0,Yes
0.06,13.72,8400.0,No
0.27,16.0,15000.0,No
0.24,14.26,15000.0,Yes
0.17,15.2,25000.0,Yes
0.24,12.18,15000.0,Yes
0.17,13.72,25000.0,Yes
0.03,5.42,4000.0,No
0.23,10.37,15000.0,No
0.07,5.42,9500.0,Yes
0.03,11.01,4000.0,No
0.1,11.01,14000.0,Yes
0.02,6.39,3000.0,Yes
0.07,11.01,10000.0,Yes
0.04,6.76,6000.0,Yes
0.06,13.61,8000.0,Yes
0.14,16.32,15000.0,No
0.23,10.74,15000.0,Yes
0.03,6.39,4600.0,No
0.07,7.88,10000.0,Yes
0.03,7.14,4000.0,No
0.06,11.01,1600.0,No
0.07,7.51,10000.0,Yes
0.03,7.14,4900.0,Yes
0.06,7.68,1600.0,Yes
0.05,9.99,1600.0,No
0.08,7.51,12000.0,Yes
0.05,12.98,1600.0,Yes
0.05,12.53,1600.0,Yes
0.05,11.01,1600.0,Yes
0.05,16.29,1600.0,No
0.04,6.76,6000.0,No
0.07,14.59,10000.0,No
0.05,11.12,1600.0,Yes
0.05,6.39,1600.0,Yes
0.04,6.62,1600.0,Yes
0.04,10.83,1600.0,Yes
0.07,12.73,10000.0,No
0.1,13.11,15000.0,Yes
0.04,16.29,1600.0,No
0.14,14.22,16000.0,No
0.1,10.25,15000.0,Yes
0.04,9.32,1600.0,Yes
0.14,13.85,20000.0,Yes
0.17,15.31,25000.0,No
0.14,14.26,21000.0,Yes
0.56,14.22,17500.0,Yes
0.16,9.88,5000.0,Yes
0.04,7.88,1600.0,No
0.03,11.03,1600.0,No
0.04,14.46,1600.0,No
0.1,8.94,14000.0,Yes
0.06,10.99,2000.0,No
0.42,7.88,13000.0,Yes
0.12,8.94,17000.0,No
0.04,13.98,1600.0,No
0.14,11.01,20000.0,No
0.12,8.94,18000.0,Yes
0.11,8.94,16000.0,Yes
0.07,13.22,9600.0,Yes
0.14,17.74,20000.0,No
0.11,11.01,16000.0,Yes
0.17,18.53,25000.0,No
0.26,8.59,8000.0,No
0.14,13.79,20000.0,Yes
0.03,10.08,1600.0,No
0.03,13.98,1600.0,Yes
0.1,12.21,15200.0,Yes
0.03,14.26,1600.0,No
0.14,11.26,18000.0,No
0.02,12.42,1600.0,Yes
0.14,12.21,20000.0,No
0.11,9.63,16000.0,Yes
0.03,15.62,1600.0,No
0.02,13.99,1600.0,No
0.02,11.01,2500.0,Yes
0.02,14.96,1600.0,No
0.02,13.85,1600.0,Yes
0.14,11.14,20000.0,Yes
0.19,13.99,25000.0,No
0.17,15.76,25000.0,Yes
0.16,11.03,23000.0,No
0.17,9.76,25000.0,Yes
0.07,11.66,9500.0,Yes
0.02,10.14,3000.0,Yes
0.02,11.14,1600.0,Yes
0.02,11.89,1600.0,No
0.42,8.88,13000.0,No
0.08,11.01,12000.0,Yes
0.09,15.27,1550.0,No
0.14,14.96,20000.0,Yes
0.16,7.51,5000.0,Yes
0.04,15.21,1550.0,No
0.1,13.11,15000.0,Yes
0.05,15.23,1525.0,Yes
0.09,11.99,13600.0,Yes
0.09,11.01,13000.0,Yes
0.02,5.79,3600.0,Yes
0.14,10.75,20400.0,No
0.1,6.99,1500.0,Yes
0.02,11.83,3600.0,Yes
0.08,11.86,2600.0,Yes
0.08,11.01,1500.0,No
0.05,11.01,7750.0,Yes
0.09,8.88,1500.0,No
0.1,10.37,15000.0,No
0.15,7.51,4525.0,Yes
0.08,12.99,1500.0,No
0.11,13.49,16000.0,No
0.29,11.01,9000.0,Yes
0.09,15.99,12000.0,No
0.16,11.89,5000.0,No
0.04,6.92,6000.0,Yes
0.24,13.8,35000.0,Yes
0.08,7.29,12000.0,No
0.33,11.01,10000.0,Yes
0.03,11.01,4800.0,No
0.16,10.0,4750.0,Yes
0.14,13.23,20000.0,No
0.08,9.25,1500.0,No
0.08,11.86,1500.0,Yes
0.04,7.51,6000.0,Yes
0.07,13.57,10000.0,No
0.07,8.94,10000.0,Yes
0.07,11.01,1500.0,Yes
0.08,10.99,11200.0,Yes
0.07,6.91,1500.0,Yes
0.07,18.64,1500.0,No
0.07,12.99,8475.0,No
0.07,18.64,1500.0,No
0.05,12.68,8000.0,Yes
0.05,7.51,7000.0,No
0.03,10.99,4750.0,Yes
0.07,12.61,1500.0,Yes
0.07,11.36,1500.0,Yes
0.07,12.87,1500.0,Yes
0.19,15.31,25000.0,No
0.01,5.42,2000.0,No
0.07,6.54,10000.0,Yes
0.11,6.03,16000.0,Yes
0.07,12.18,1500.0,No
0.06,5.42,1500.0,Yes
0.01,11.01,2000.0,Yes
0.08,10.36,12000.0,Yes
0.27,7.51,8000.0,No
0.4,11.01,12000.0,No
0.07,11.01,11000.0,Yes
0.15,12.53,20000.0,No
0.06,11.01,1500.0,No
0.04,10.62,6000.0,Yes
0.1,7.29,15000.0,No
0.03,6.62,5000.0,No
0.19,11.01,28000.0,Yes
0.12,13.48,16000.0,No
0.1,11.01,14400.0,Yes
0.2,15.23,6000.0,Yes
0.17,7.49,5000.0,No
0.23,8.9,35000.0,Yes
0.13,11.71,20000.0,Yes
0.1,7.9,15000.0,Yes
0.06,9.62,1500.0,Yes
0.2,5.42,6000.0,No
0.2,14.27,30000.0,Yes
0.06,13.35,1500.0,Yes
0.06,11.86,1500.0,Yes
0.08,9.91,12000.0,No
0.14,15.62,4200.0,Yes
0.05,7.68,1500.0,Yes
0.05,18.79,1500.0,No
0.05,11.01,1500.0,Yes
0.05,11.01,1500.0,Yes
0.19,9.91,28000.0,Yes
0.05,14.54,1500.0,No
0.05,11.49,1500.0,Yes
0.3,19.29,35000.0,No
0.09,11.01,14000.0,Yes
0.07,5.99,10000.0,Yes
0.05,13.85,1500.0,Yes
0.03,11.01,5000.0,No
0.05,14.7,1500.0,No
0.17,10.59,25000.0,Yes
0.05,13.49,1500.0,Yes
0.04,5.42,6000.0,Yes
0.07,7.49,10200.0,Yes
0.05,11.11,1500.0,Yes
0.1,7.66,15000.0,No
0.04,5.79,6000.0,No
0.17,10.0,25000.0,No
0.23,14.27,15000.0,No
0.04,14.54,5000.0,No
0.1,11.01,14800.0,Yes
0.09,7.29,12000.0,No
0.23,10.39,15000.0,Yes
0.05,13.8,8000.0,Yes
0.08,11.11,12000.0,Yes
0.23,13.47,15000.0,Yes
0.26,18.64,15000.0,No
0.26,17.49,15000.0,No
0.16,15.28,24000.0,No
0.25,15.99,15000.0,No
0.22,14.83,15000.0,No
0.07,9.99,10000.0,Yes
0.22,11.14,15000.0,No
0.17,11.49,25000.0,No
0.22,11.12,15000.0,Yes
0.08,7.88,12000.0,No
0.07,10.38,10000.0,No
0.25,14.61,15000.0,No
0.1,13.85,15000.0,Yes
0.13,13.11,20000.0,Yes
0.07,10.99,10000.0,No
0.22,8.88,6400.0,Yes
0.22,12.84,15000.0,Yes
0.07,7.51,10000.0,Yes
0.22,11.01,15000.0,Yes
0.05,6.91,1500.0,No
0.25,18.39,15000.0,No
0.17,13.35,5000.0,Yes
0.05,12.53,7400.0,Yes
0.22,10.74,15000.0,Yes
0.25,15.68,15000.0,No
0.13,19.13,15000.0,No
0.1,13.61,3000.0,Yes
0.11,8.94,16000.0,No
0.17,11.01,25000.0,Yes
0.14,20.0,19750.0,No
0.16,11.01,4750.0,Yes
0.25,15.7,15000.0,No
0.22,12.87,15000.0,Yes
0.05,9.63,8000.0,No
0.09,14.42,14000.0,Yes
0.05,8.0,7500.0,Yes
0.07,11.01,10000.0,Yes
0.08,11.01,12000.0,No
0.06,5.79,9600.0,Yes
0.24,11.86,7000.0,Yes
0.22,13.85,15000.0,Yes
0.2,11.49,6000.0,Yes
0.2,7.9,30000.0,No
0.17,10.38,5000.0,Yes
0.1,7.88,15000.0,No
0.07,14.74,10000.0,No
0.06,10.99,9000.0,Yes
0.1,7.9,15000.0,Yes
0.07,11.01,10200.0,Yes
0.08,11.01,11800.0,Yes
0.02,15.99,3600.0,Yes
0.04,10.0,6000.0,No
0.04,6.92,6000.0,Yes
0.23,16.77,15000.0,No
0.07,7.14,11000.0,Yes
0.23,7.14,7000.0,No
0.16,11.36,24000.0,Yes
0.08,11.83,2500.0,Yes
0.05,13.92,7500.0,No
0.21,11.01,15000.0,Yes
0.01,11.01,2000.0,Yes
0.21,11.71,15000.0,Yes
0.06,13.67,6950.0,No
0.07,10.0,11000.0,Yes
0.04,9.91,6000.0,Yes
0.04,5.42,6000.0,No
0.03,11.01,4900.0,Yes
0.2,17.39,24000.0,No
0.17,17.39,20000.0,No
0.09,15.05,12000.0,No
0.06,7.51,10000.0,Yes
0.1,7.49,15000.0,Yes
0.23,15.27,15000.0,No
0.16,15.31,24250.0,Yes
0.08,7.88,12000.0,Yes
0.17,13.99,26000.0,Yes
0.23,8.9,35000.0,Yes
0.08,6.03,12000.0,No
0.2,6.03,15000.0,No
0.04,7.49,6000.0,No
0.03,12.99,4800.0,No
0.04,11.01,5000.0,No
0.14,6.91,21600.0,Yes
0.02,14.72,3000.0,No
0.19,7.29,30000.0,Yes
0.1,12.53,15000.0,Yes
0.18,7.9,28000.0,Yes
0.2,11.71,15000.0,Yes
0.09,5.42,13500.0,Yes
0.02,11.12,3000.0,Yes
0.19,11.11,30000.0,Yes
0.05,11.86,7500.0,Yes
0.21,13.99,15000.0,Yes
0.21,10.59,15000.0,No
0.2,12.99,15000.0,Yes
0.02,13.49,3000.0,Yes
0.21,11.11,15000.0,Yes
0.02,17.58,3000.0,Yes
0.21,6.17,15000.0,Yes
0.04,6.62,6000.0,Yes
0.21,13.35,15000.0,No
0.06,6.03,10000.0,Yes
0.22,18.25,35000.0,No
0.03,12.42,5000.0,Yes
0.11,7.9,18000.0,Yes
0.21,11.01,15000.0,Yes
0.22,11.01,35000.0,Yes
0.04,15.99,6500.0,Yes
0.04,11.99,7000.0,Yes
0.21,13.85,15000.0,Yes
0.21,11.01,15000.0,Yes
0.05,5.99,8600.0,Yes
0.21,14.22,15000.0,Yes
0.2,11.83,15000.0,No
0.04,10.59,6000.0,Yes
0.05,13.49,8000.0,Yes
0.21,11.83,15000.0,Yes
0.1,12.87,15000.0,No
0.1,11.14,15000.0,Yes
0.04,5.42,6000.0,No
0.02,5.42,3000.0,Yes
0.04,8.49,6800.0,Yes
0.03,14.79,5000.0,Yes
0.09,11.01,14500.0,Yes
0.21,14.26,15000.0,Yes
0.23,16.7,15000.0,No
0.2,10.83,15000.0,No
0.03,5.79,5000.0,Yes
0.25,14.91,30000.0,No
0.04,5.79,6000.0,Yes
0.16,10.74,25000.0,No
0.04,6.54,6325.0,Yes
0.12,11.01,18500.0,Yes
0.23,14.83,15000.0,No
0.2,12.53,15000.0,Yes
0.16,11.12,25000.0,Yes
0.1,7.88,15000.0,Yes
0.08,7.51,12000.0,No
0.2,18.25,15000.0,Yes
0.08,13.61,13000.0,No
0.13,13.48,20000.0,Yes
0.2,11.01,15000.0,Yes
0.03,10.99,4000.0,No
0.16,11.36,25000.0,Yes
0.22,12.69,15000.0,No
0.06,11.36,10000.0,Yes
0.13,10.62,20000.0,Yes
0.22,16.0,15000.0,No
0.2,7.29,15000.0,Yes
0.16,12.53,25000.0,Yes
0.1,14.26,15000.0,No
0.15,12.18,24250.0,No
0.2,8.94,15000.0,Yes
0.16,11.83,25000.0,Yes
0.14,14.96,22600.0,Yes
0.15,11.01,22800.0,No
0.32,5.99,9000.0,Yes
0.16,11.83,25000.0,Yes
0.08,11.14,13000.0,Yes
0.12,16.0,19400.0,No
0.2,9.45,15000.0,Yes
0.1,13.22,15000.0,Yes
0.08,8.94,13000.0,Yes
0.13,13.16,21000.0,Yes
0.1,11.89,15000.0,No
0.04,8.0,7000.0,Yes
0.21,18.25,15000.0,No
0.01,10.95,1250.0,No
0.13,11.58,20000.0,Yes
0.03,9.64,5000.0,No
0.06,7.74,9000.0,No
0.15,6.54,24000.0,No
0.13,12.73,20000.0,Yes
0.09,8.94,15000.0,No
0.04,7.51,6000.0,Yes
0.19,12.42,15000.0,No
0.17,11.86,4750.0,No
0.05,12.29,7500.0,Yes
0.15,7.49,24000.0,Yes
0.04,16.32,1000.0,No
0.27,11.12,7500.0,No
0.01,7.51,2000.0,No
0.21,14.79,15000.0,No
0.06,7.9,10200.0,Yes
0.09,6.99,15000.0,Yes
0.19,13.49,15000.0,Yes
0.09,17.49,14000.0,Yes
0.21,9.99,15000.0,No
0.07,10.99,11200.0,No
0.06,11.01,8000.0,No
0.19,7.66,15000.0,No
0.06,7.66,10000.0,No
0.06,7.14,9600.0,No
0.19,6.17,15000.0,Yes
0.21,16.45,15000.0,No
0.17,10.99,25000.0,No
0.08,11.01,12000.0,Yes
0.19,11.12,15000.0,Yes
0.06,11.34,9000.0,Yes
0.18,8.49,28000.0,Yes
0.19,7.88,15000.0,No
0.19,11.36,15000.0,Yes
0.07,12.69,12000.0,Yes
0.19,9.88,15000.0,Yes
0.19,8.94,15000.0,Yes
0.17,8.49,28000.0,Yes
0.07,11.49,12000.0,No
0.03,11.01,5000.0,Yes
0.02,11.99,3000.0,Yes
0.15,11.01,24000.0,Yes
0.02,7.4,4000.0,No
0.16,11.01,25000.0,Yes
0.09,15.05,11600.0,No
0.19,16.32,15000.0,Yes
0.19,9.63,15000.0,No
0.19,13.49,30000.0,No
0.21,15.58,15000.0,No
0.19,16.95,15000.0,No
0.06,12.68,10000.0,No
0.15,10.75,25000.0,No
0.21,10.62,15000.0,No
0.19,6.54,15000.0,Yes
0.13,12.69,21000.0,Yes
0.09,15.96,15000.0,Yes
0.05,6.03,8800.0,No
0.04,6.03,6700.0,No
0.06,15.62,10000.0,Yes
0.03,7.49,5225.0,No
0.15,7.49,25000.0,Yes
0.15,12.99,24000.0,Yes
0.08,15.99,12500.0,Yes
0.04,6.92,6000.0,Yes
0.13,10.74,21000.0,No
0.18,7.9,5000.0,Yes
0.06,11.01,10000.0,No
0.1,6.91,16000.0,Yes
0.1,6.17,17000.0,No
0.18,10.37,15000.0,No
0.19,15.21,24000.0,No
0.13,10.38,21000.0,No
0.12,15.33,15000.0,No
0.18,10.65,15000.0,Yes
0.18,8.49,15000.0,No
0.15,16.07,25000.0,No
0.12,12.73,20000.0,Yes
0.18,13.24,15000.0,Yes
0.1,11.01,16000.0,No
0.08,11.01,12500.0,No
0.18,13.43,15000.0,Yes
0.16,12.87,24250.0,No
0.06,18.43,10000.0,No
0.18,11.89,15000.0,Yes
0.07,8.0,10800.0,Yes
0.18,16.02,15000.0,Yes
0.07,9.38,12000.0,Yes
0.06,15.99,9800.0,Yes
0.18,11.01,15000.0,No
0.18,10.38,15000.0,Yes
0.05,12.87,8000.0,Yes
0.18,16.35,15000.0,Yes
0.19,14.61,24000.0,No
0.05,8.32,8000.0,No
0.13,6.62,21500.0,No
0.18,11.89,15000.0,No
0.15,9.99,25000.0,Yes
0.02,12.18,3500.0,Yes
0.07,9.63,11400.0,Yes
0.06,5.79,10000.0,Yes
0.19,14.42,15000.0,No
0.04,6.03,7500.0,Yes
0.05,6.99,8000.0,Yes
0.18,15.7,15000.0,Yes
0.18,8.0,15000.0,No
0.1,6.54,16500.0,Yes
0.02,11.86,2700.0,No
0.03,11.86,5000.0,No
0.13,11.01,21600.0,No
0.05,12.22,9000.0,Yes
0.15,14.65,3825.0,Yes
0.03,12.73,5000.0,No
0.28,12.69,7500.0,Yes
0.23,15.27,6000.0,No
0.09,11.01,14400.0,No
0.19,16.32,15000.0,No
0.1,15.96,16400.0,Yes
0.12,17.27,18000.0,No
0.05,11.71,8000.0,Yes
0.11,7.9,18000.0,No
0.07,11.71,12000.0,Yes
0.17,12.42,15000.0,Yes
0.17,6.92,15000.0,No
0.19,16.02,15000.0,No
0.17,12.68,15000.0,No
0.07,5.42,12000.0,Yes
0.07,8.49,12000.0,Yes
0.17,17.19,15000.0,Yes
0.17,10.99,15000.0,No
0.06,10.99,10000.0,No
0.03,7.49,4475.0,Yes
0.3,13.79,8000.0,Yes
0.21,10.59,35000.0,No
0.22,11.48,15000.0,No
0.04,13.49,6000.0,Yes
0.02,5.79,3500.0,No
0.17,13.16,15000.0,Yes
